timestamp,volt_laser,volt_piezo,volt_ld
-0.003970713,1.31899,6.668112693510798,0.01671467364842365
-0.003965713,1.31914,6.66878360598213,0.01670299252771735
-0.003960713,1.31932,6.6694545184534615,0.016691311407011043
-0.003955713,1.31948,6.670125430924792,0.01667963028630474
-0.003950713,1.3196,6.670796343396124,0.01666794916559844
-0.003945713,1.31968,6.671467255867456,0.016656268044892134
-0.003940713,1.3197,6.672138168338788,0.016644586924185835
-0.003935713,1.31962,6.672809080810119,0.01663290580347953
-0.003930713,1.31948,6.67347999328145,0.016621224682773224
-0.003925713,1.31926,6.674150905752782,0.016609543562066925
-0.003920713,1.31899,6.674821818224114,0.01659786244136062
-0.003915713,1.31863,6.675492730695445,0.01658618132065432
-0.003910713,1.31822,6.676163643166777,0.016574500199948015
-0.003905713,1.3177,6.676834555638108,0.01656281907924171
-0.003900713,1.31715,6.67750546810944,0.01655113795853541
-0.003895713,1.3166,6.678176380580771,0.016539456837829106
-0.003890713,1.31602,6.678847293052103,0.0165277757171228
-0.003885713,1.31549,6.679518205523435,0.0165160945964165
-0.003880713,1.31498,6.680189117994766,0.016504413475710196
-0.003875713,1.31456,6.680860030466098,0.01649273235500389
-0.003870713,1.31427,6.681530942937429,0.016481051234297592
-0.003865713,1.31407,6.682201855408761,0.016469370113591286
-0.003860713,1.31399,6.6828727678800925,0.016457688992884984
-0.003855713,1.31405,6.683543680351423,0.016446007872178682
-0.003850713,1.31419,6.684214592822755,0.016434326751472376
-0.003845713,1.31444,6.684885505294087,0.016422645630766078
-0.003840713,1.31476,6.685556417765419,0.016410964510059772
-0.003835713,1.31516,6.6862273302367505,0.016399283389353467
-0.003830713,1.31557,6.686898242708081,0.016387602268647168
-0.003825713,1.31597,6.687569155179413,0.016375921147940863
-0.003820713,1.31636,6.688240067650745,0.016364240027234557
-0.003815713,1.31672,6.688910980122077,0.01635255890652826
-0.003810713,1.31701,6.689581892593408,0.016340877785821953
-0.003805713,1.31723,6.690252805064739,0.01632919666511565
-0.003800713,1.31737,6.690923717536071,0.01631751554440935
-0.003795713,1.31741,6.691594630007403,0.016305834423703043
-0.003790713,1.31731,6.692265542478735,0.01629415330299674
-0.003785713,1.31707,6.692936454950066,0.01628247218229044
-0.003780713,1.3167,6.693607367421397,0.016270791061584133
-0.003775713,1.31622,6.694278279892729,0.016259109940877835
-0.003770713,1.31565,6.69494919236406,0.01624742882017153
-0.003765713,1.315,6.695620104835392,0.016235747699465224
-0.003760713,1.31431,6.696291017306724,0.016224066578758925
-0.003755713,1.3136,6.696961929778055,0.01621238545805262
-0.003750713,1.31294,6.697632842249387,0.016200704337346317
-0.003745713,1.31235,6.698303754720718,0.016189023216640015
-0.003740713,1.31188,6.69897466719205,0.01617734209593371
-0.003735713,1.31154,6.699645579663382,0.016165660975227408
-0.003730713,1.31136,6.700316492134713,0.016153979854521106
-0.003725713,1.31132,6.700987404606044,0.0161422987338148
-0.003720713,1.31142,6.701658317077376,0.0161306176131085
-0.003715713,1.31166,6.702329229548708,0.016118936492402196
-0.003710713,1.31202,6.70300014202004,0.01610725537169589
-0.003705713,1.31247,6.7036710544913705,0.01609557425098959
-0.003700713,1.313,6.704341966962702,0.016083893130283286
-0.003695713,1.31356,6.705012879434034,0.016072212009576984
-0.003690713,1.31413,6.705683791905366,0.016060530888870682
-0.003685713,1.3147,6.706354704376697,0.016048849768164376
-0.003680713,1.31525,6.7070256168480284,0.016037168647458074
-0.003675713,1.31573,6.70769652931936,0.016025487526751772
-0.003670713,1.3161,6.708367441790692,0.016013806406045467
-0.003665713,1.3164,6.709038354262024,0.016002125285339168
-0.003660713,1.31658,6.709709266733355,0.015990444164632862
-0.003655713,1.31662,6.710380179204686,0.015978763043926557
-0.003650713,1.3165,6.711051091676018,0.015967081923220258
-0.003645713,1.31624,6.711722004147349,0.015955400802513953
-0.003640713,1.31587,6.712392916618681,0.015943719681807647
-0.003635713,1.31539,6.713063829090013,0.01593203856110135
-0.003630713,1.31482,6.713734741561344,0.015920357440395043
-0.003625713,1.31419,6.714405654032676,0.01590867631968874
-0.003620713,1.31354,6.715076566504007,0.01589699519898244
-0.003615713,1.3129,6.715747478975339,0.015885314078276133
-0.003610713,1.31227,6.716418391446671,0.015873632957569835
-0.003605713,1.31168,6.717089303918002,0.01586195183686353
-0.003600713,1.31117,6.717760216389333,0.015850270716157223
-0.003595713,1.31067,6.718431128860665,0.015838589595450925
-0.003590713,1.31028,6.719102041331997,0.01582690847474462
-0.003585713,1.30996,6.719772953803329,0.015815227354038314
-0.003580713,1.30976,6.7204438662746595,0.015803546233332015
-0.003575713,1.30961,6.721114778745991,0.01579186511262571
-0.003570713,1.30955,6.721785691217323,0.015780183991919407
-0.003565713,1.30955,6.722456603688655,0.015768502871213105
-0.003560713,1.30961,6.723127516159986,0.0157568217505068
-0.003555713,1.30972,6.7237984286313175,0.015745140629800498
-0.003550713,1.30988,6.724469341102649,0.015733459509094196
-0.003545713,1.31006,6.725140253573981,0.01572177838838789
-0.003540713,1.31026,6.725811166045313,0.01571009726768159
-0.003535713,1.31042,6.726482078516644,0.015698416146975286
-0.003530713,1.31053,6.7271529909879755,0.01568673502626898
-0.003525713,1.31055,6.727823903459307,0.01567505390556268
-0.003520713,1.31053,6.728494815930639,0.015663372784856376
-0.003515713,1.31042,6.72916572840197,0.015651691664150074
-0.003510713,1.31022,6.729836640873302,0.015640010543443772
-0.003505713,1.31,6.7305075533446335,0.015628329422737466
-0.003500713,1.30972,6.731178465815965,0.015616648302031164
-0.003495713,1.30947,6.731849378287296,0.015604967181324862
-0.003490713,1.30923,6.732520290758628,0.015593286060618558
-0.003485713,1.30901,6.73319120322996,0.015581604939912256
-0.003480713,1.30886,6.7338621157012915,0.015569923819205952
-0.003475713,1.30876,6.734533028172622,0.015558242698499649
-0.003470713,1.30874,6.735203940643954,0.015546561577793347
-0.003465713,1.30876,6.735874853115286,0.015534880457087043
-0.003460713,1.30882,6.736545765586618,0.015523199336380739
-0.003455713,1.30888,6.737216678057949,0.015511518215674437
-0.003450713,1.30891,6.73788759052928,0.015499837094968133
-0.003445713,1.30895,6.738558503000612,0.015488155974261831
-0.003440713,1.30893,6.739229415471944,0.015476474853555529
-0.003435713,1.30888,6.739900327943275,0.015464793732849225
-0.003430713,1.30876,6.7405712404146065,0.015453112612142923
-0.003425713,1.30862,6.741242152885938,0.015441431491436619
-0.003420713,1.30842,6.74191306535727,0.015429750370730315
-0.003415713,1.30822,6.742583977828602,0.015418069250024013
-0.003410713,1.30799,6.743254890299933,0.01540638812931771
-0.003405713,1.30773,6.7439258027712645,0.015394707008611406
-0.003400713,1.30745,6.744596715242596,0.015383025887905103
